x y p
  -4.5420530e-01   4.8559570e-03  -5.0502900e-01
   4.5564340e-01   1.4257790e-03  -5.0681260e-01
   1.3319490e-03   4.5386560e-01  -5.0395780e-01
  -2.3550340e-03  -4.5538430e-01  -5.0605240e-01
  -1.0000000e+00  -1.0000000e+00  -4.5251480e-01
  -7.3692610e-01  -1.0000000e+00  -4.5158520e-01
  -5.5219700e-01  -1.0000000e+00  -4.4956340e-01
  -4.2639710e-01  -1.0000000e+00  -4.4961520e-01
  -3.1001820e-01  -1.0000000e+00  -4.6214210e-01
  -1.9183600e-01  -1.0000000e+00  -4.5619360e-01
  -6.8162450e-02  -1.0000000e+00  -4.7202870e-01
   4.9957680e-02  -1.0000000e+00  -4.7203140e-01
   1.7746990e-01  -1.0000000e+00  -4.6824560e-01
   3.0217560e-01  -1.0000000e+00  -4.5949800e-01
   4.3173640e-01  -1.0000000e+00  -4.5189060e-01
   5.6134700e-01  -1.0000000e+00  -4.4849090e-01
   7.4489320e-01  -1.0000000e+00  -4.4929880e-01
  -1.0000000e+00  -7.4570460e-01  -4.5127780e-01
  -8.2096020e-01  -8.2947680e-01  -4.5220070e-01
  -6.1730160e-01  -8.6172900e-01  -4.5222870e-01
  -4.5248750e-01  -8.7709150e-01  -4.5431570e-01
  -2.9605890e-01  -8.7766480e-01  -4.6448180e-01
  -1.4368760e-01  -8.7200810e-01  -4.7042600e-01
  -1.6743230e-02  -8.1729650e-01  -4.7150800e-01
   8.2225670e-02  -8.6587460e-01  -4.7061840e-01
   2.0961710e-01  -8.5995870e-01  -4.7571720e-01
   3.4287060e-01  -8.6873690e-01  -4.6058380e-01
   4.8510040e-01  -8.6423240e-01  -4.5331800e-01
   6.4303430e-01  -8.4336710e-01  -4.5100590e-01
   1.0000000e+00  -1.0000000e+00  -4.5027400e-01
  -7.3822700e-01  -6.9799070e-01  -4.5330930e-01
  -6.0391810e-01  -7.2882530e-01  -4.5331090e-01
  -4.7831070e-01  -7.5689960e-01  -4.5390520e-01
